9570	9943
12985	9943
12801	9943
12409	9943
3113	9943
2928	9943
2637	9943
20	9943
8909	9943
8602	9943
7879	9943
4779	9943
4970	9943
7093	9943
7069	9943
12097	9943
11960	9943
11867	9943
11758	9943
11568	9943
11549	9943
2307	9943
2015	9943
2013	9943
5877	9943
5790	9943
11351	9943
9707	9944
4892	9944
10365	9944
10319	9944
2908	9944
2629	9944
8690	9944
4280	9944
6712	9944
12106	9944
5757	9944
1075	9944
861	9944
3122	9945
10670	10764
9018	10764
9741	10764
9615	10764
12512	10764
12496	10764
399	10764
159	10764
8891	10764
8726	10764
8385	10764
7949	10764
5444	10764
5155	10764
6563	10764
12182	10764
11898	10764
2266	10764
1905	10764
1773	10764
1773	10764
6117	10764
5973	10764
11061	10764
2369	10765
9528	10765
495	10765
4552	10765
4954	10765
1884	10765
6373	10765
1073	10765
11437	10766
10190	10766
456	10766
8378	10766
8284	10766
3869	10766
3869	10766
3795	10766
4673	10766
4641	10766
4196	10766
2080	10766
1718	10766
5767	10766
10921	10766
9866	10767
4090	10767
10376	10767
9639	10767
5561	10767
5554	10767
2137	10767
1844	10767
6387	10767
11300	10767
10767	10767
9005	10768
10534	10768
10666	10769
8210	10769
12284	10769
11453	10769
11450	10769
9291	10769
2781	10769
2681	10769
8596	10769
7998	10769
3335	10769
5459	10769
5264	10769
6770	10769
12001	10769
11813	10769
10875	10769
10832	10769
3257	10770
764	10770
4079	10770
9690	10770
9562	10770
12641	10770
245	10770
8588	10770
8587	10770
7953	10770
3861	10770
3844	10770
3696	10770
3632	10770
4801	10770
4680	10770
5018	10770
7146	10770
11544	10770
1735	10770
6104	10770
11341	10770
11085	10770
12224	10771
11500	10771
10042	10771
9536	10771
8622	10771
3525	10771
3525	10771
4710	10771
4331	10771
5608	10771
6675	10771
6669	10771
6628	10771
1929	10771
1776	10771
5746	10771
10771	10771
9679	10772
12403	10772
3	10772
3948	10772
5388	10772
5264	10772
12095	10772
11955	10772
2166	10772
6264	10772
6164	10772
1292	10772
11358	10772
11183	10772
10953	10772
10875	10772
681	10773
8246	10773
10594	10773
9680	10773
12748	10773
2835	10773
2404	10774
9441	10774
8091	10774
3593	10774
10922	10774
735	10775
10590	10775
10276	10775
9638	10775
2904	10775
2785	10775
399	10775
8589	10775
8290	10775
3950	10775
4272	10775
5199	10775
5063	10775
11699	10775
1773	10775
6387	10775
11060	10775
9836	10776
9764	10776
9015	10776
9368	10776
12601	10776
12386	10776
2715	10776
677	10776
8611	10776
8501	10776
8439	10776
7586	10776
3596	10776
5245	10776
6890	10776
6577	10776
11806	10776
1897	10776
1814	10776
1273	10776
11207	10776
10776	10776
13184	10777
5707	10777
12246	10777
9580	10777
9538	10777
9475	10777
2904	10777
402	10777
8387	10777
7694	10777
3787	10777
3592	10777
3451	10777
4160	10777
6725	10777
11919	10777
2264	10777
2112	10777
11247	10777
11086	10777
10948	10777
9282	10778
12478	10778
5605	10778
6993	10778
12125	10778
2287	10778
1218	10778
7394	10779
6435	10779
9737	10779
8184	10779
7473	10779
3668	10779
5609	10779
11918	10779
11279	10779
10658	10780
3251	10780
3232	10780
4872	10780
7327	10780
12307	10780
2366	10780
10282	10780
9750	10780
9738	10780
12853	10780
2920	10780
496	10780
301	10780
226	10780
8702	10780
3796	10780
5167	10780
6779	10780
1992	10780
1688	10780
6386	10780
6286	10780
1109	10780
11246	10780
9067	10781
8223	10781
4101	10781
2411	10781
10366	10781
9468	10781
12912	10781
2821	10781
8831	10781
8297	10781
8113	10781
7778	10781
3322	10781
4283	10781
5246	10781
6913	10781
11859	10781
1497	10781
1087	10781
855	10781
9773	10782
4063	10782
7328	10782
2378	10782
10072	10782
9950	10782
9557	10782
9127	10782
12948	10782
2909	10782
649	10782
623	10782
110	10782
8392	10782
7962	10782
7494	10782
3983	10782
3744	10782
3425	10782
6576	10782
12187	10782
11773	10782
11552	10782
11551	10782
2272	10782
9801	10783
9746	10783
12482	10783
3460	10783
5609	10783
6902	10783
11866	10783
11865	10783
2275	10783
2427	10784
10328	10784
9181	10784
8135	10784
7454	10784
5159	10784
7004	10784
1719	10784
6076	10784
6015	10784
1212	10784
13023	10785
3257	10785
3234	10785
2369	846
10102	846
6896	846
2074	846
9827	847
8998	847
4880	847
10283	847
10158	847
9968	847
9529	847
9363	847
9214	847
3048	847
2890	847
611	847
395	847
320	847
8717	847
8582	847
8378	847
8285	847
7895	847
7867	847
4641	847
4257	847
5590	847
6666	847
6564	847
11735	847
11539	847
11537	847
2181	847
5964	847
5963	847
1175	847
9257	848
2586	848
12056	848
11708	848
1973	848
8790	849
1884	849
9794	850
5637	850
10133	850
8693	850
1671	850
11498	851
5704	851
10178	851
2589	851
499	851
105	851
8782	851
8736	851
6768	851
10255	852
11477	853
9886	853
9775	853
752	853
9019	853
8213	853
4057	853
7157	853
7157	853
6524	853
1639	853
1519	853
1494	853
11358	853
10051	853
9681	853
12687	853
3015	853
2629	853
509	853
315	853
8063	853
7898	853
7793	853
7700	853
7688	853
3643	853
3409	853
4663	853
4289	853
5562	853
5468	853
5024	853
7128	853
7016	853
6684	853
1913	853
5879	853
1406	853
1225	853
9572	854
9479	854
7671	854
11951	854
11855	854
967	854
11506	855
9862	855
3225	855
3144	855
9009	855
8179	855
8178	855
8158	855
4859	855
7294	855
12295	855
6515	855
1637	855
11456	855
11393	855
11291	855
10781	855
10401	855
10208	855
9568	855
9391	855
9114	855
13025	855
12486	855
12477	855
2716	855
620	855
573	855
541	855
504	855
412	855
405	855
220	855
8534	855
8397	855
7562	855
7478	855
3642	855
3360	855
4639	855
4563	855
4376	855
5246	855
5155	855
7101	855
7026	855
6578	855
2110	855
6150	855
5777	855
1087	855
1006	855
3217	856
3217	856
10263	856
9654	856
9116	856
2921	856
2476	856
439	856
199	856
199	856
8809	856
8700	856
3530	856
3416	856
12179	856
12089	856
11770	856
1668	856
11502	857
11483	857
9892	857
11448	857
10525	857
10414	857
9393	857
2784	857
615	857
7779	857
5613	857
6069	857
13129	858
10957	858
10913	858
10286	858
9630	858
9251	858
12476	858
3062	858
8406	858
4165	858
6776	858
6775	858
1803	858
6168	858
3125	859
8189	859
4113	859
9673	859
12700	859
526	859
85	859
8565	859
8391	859
8294	859
8071	859
7530	859
4574	859
5449	859
5400	859
12183	859
11957	859
9748	860
3295	860
3139	860
3992	860
3956	860
7192	860
9176	860
7821	860
3472	860
4792	860
4791	860
11876	860
5987	860
949	860
860	860
10727	861
764	861
4053	861
5639	861
7255	861
2409	861
1421	861
10365	861
10319	861
10046	861
9944	861
9707	861
12911	861
3046	861
2951	861
2941	861
2908	861
2786	861
2517	861
302	861
113	861
15	861
8690	861
3953	861
5578	861
5261	861
4997	861
6978	861
12129	861
12106	861
11970	861
11901	861
11810	861
2106	861
1932	861
6271	861
5909	861
5870	861
5778	861
5757	861
1321	861
1176	861
1075	861
962	861
910	861
9875	862
4814	862
9381	862
2960	862
15	862
8403	862
8403	862
8129	862
6861	862
6789	862
2330	863
10477	863
9123	863
13000	863
2801	863
6598	863
2156	863
9428	864
9861	865
9852	865
9850	865
756	865
746	865
5670	865
12309	865
12209	865
2327	865
1498	865
11378	865
11175	865
11073	865
10832	865
9659	865
9299	865
9136	865
12406	865
2640	865
467	865
327	865
7977	865
3810	865
3750	865
3328	865
4913	5745
1769	5745
1346	5745
1135	5745
9796	5746
6511	5746
11500	5746
12903	5746
2900	5746
2846	5746
502	5746
8017	5746
4749	5746
4331	5746
4322	5746
5532	5746
5289	5746
2225	5746
1929	5746
6201	5746
1343	5746
1002	5746
9004	5747
10228	5747
9479	5747
2895	5747
8788	5747
8600	5747
2271	5747
967	5747
10427	5748
9614	5749
9614	5749
9571	5750
12789	5750
3016	5750
2896	5750
8698	5750
6958	5750
6885	5750
9770	5751
3166	5751
4052	5751
7323	5751
12224	5751
2449	5751
9285	5751
2472	5751
8851	5751
3804	5751
3733	5751
3731	5751
4374	5751
5445	5751
6685	5751
6674	5751
2146	5751
13022	5752
9010	5752
4089	5752
3950	5752
7377	5752
7338	5752
12319	5752
6382	5752
11449	5752
10566	5752
9629	5752
9145	5752
9119	5752
2904	5752
2785	5752
519	5752
399	5752
324	5752
133	5752
8589	5752
8290	5752
7978	5752
3848	5752
3775	5752
3343	5752
4783	5752
4272	5752
5063	5752
6781	5752
12089	5752
11861	5752
2276	5752
2276	5752
1803	5752
1773	5752
1773	5752
6197	5752
5875	5752
1083	5752
11078	5752
11060	5752
10954	5752
9509	5753
629	5753
10593	5754
9886	5754
9763	5754
3141	5754
751	5754
722	5754
8931	5754
3996	5754
3966	5754
4880	5754
4873	5754
7341	5754
7281	5754
2436	5754
6500	5754
6411	5754
10304	5754
10283	5754
10222	5754
10008	5754
9547	5754
9437	5754
12921	5754
3032	5754
3007	5754
2891	5754
2691	5754
2488	5754
516	5754
229	5754
190	5754
8844	5754
8718	5754
8710	5754
8612	5754
8409	5754
8378	5754
7999	5754
7937	5754
7582	5754
3865	5754
3800	5754
3778	5754
3550	5754
3309	5754
4641	5754
4573	5754
4432	5754
4278	5754
5313	5754
5150	5754
5093	5754
4989	5754
6906	5754
11848	5754
11559	5754
2045	5754
1834	5754
6191	5754
6087	5754
5856	5754
5767	5754
1438	5754
1304	5754
1286	5754
1107	5754
1013	5754
11359	5754
10977	5754
10593	5755
13140	5755
2391	5755
10284	5755
9954	5755
9343	5755
9234	5755
9172	5755
12806	5755
3038	5755
2604	5755
631	5755
516	5755
4661	5755
7015	5755
1801	5755
1786	5755
6269	5755
6167	5755
11062	5755
9750	5756
9738	5756
2376	5756
1593	5756
10144	5756
10144	5756
9642	5756
7570	5756
3334	5756
6779	5756
2269	5756
1896	5756
10727	5757
10722	5757
9707	5757
4062	5757
3953	5757
12106	5757
10365	5757
10319	5757
9944	5757
12911	5757
2941	5757
2908	5757
2786	5757
2629	5757
2517	5757
308	5757
302	5757
8690	5757
7719	5757
4694	5757
4280	5757
5261	5757
6978	5757
11970	5757
11957	5757
11901	5757
11901	5757
11851	5757
2191	5757
1932	5757
6170	5757
5870	5757
1321	5757
1116	5757
1075	5757
962	5757
936	5757
910	5757
861	5757
10901	5757
8113	5758
10260	5758
9391	5758
9334	5758
12477	5758
8525	5758
3642	5758
5541	5758
6834	5758
1866	5758
5871	5758
993	5758
13059	5759
3127	5759
7151	5759
9233	5759
2600	5759
212	5759
5156	5759
6577	5759
12014	5759
11668	5759
11649	5759
2028	5759
1107	5759
1049	5759
11192	5759
11061	5759
12189	5760
7699	5760
5995	5760
1203	5760
3127	5761
9007	5761
9001	5761
4797	5761
6391	5761
1608	5761
10579	5761
10412	5761
9342	5761
9341	5761
12921	5761
12590	5761
12590	5761
12582	5761
3105	5761
3057	5761
2705	5761
2476	5761
5	5761
8699	5761
7885	5761
7584	5761
4551	5761
4217	5761
5282	5761
5273	5761
4977	5761
6860	5761
6786	5761
2023	5761
6302	5761
6076	5761
5914	5761
5913	5761
8226	5762
8226	5762
9598	5762
2685	5762
2052	5762
10813	5762
13135	5763
5686	5763
9289	5763
2929	5763
7782	5763
11357	5763
2266	1664
2587	1664
4156	1664
6563	1664
5854	1664
10608	1665
13132	1665
13113	1665
13024	1665
772	1665
9089	1665
2309	1665
10453	1665
10033	1665
9239	1665
3105	1665
2603	1665
12202	1665
11733	1665
10687	1666
8999	1666
2287	1666
10163	1666
12681	1666
3368	1666
6886	1666
2196	1666
11104	1666
11061	1666
9000	1667
11437	1667
7950	1667
7867	1667
3517	1667
4955	1667
11643	1667
2079	1667
2078	1667
1968	1667
6258	1667
11336	1667
10727	1668
10691	1668
9739	1668
13133	1668
3217	1668
3217	1668
7315	1668
2274	1668
10365	1668
10263	1668
9929	1668
9654	1668
9116	1668
9106	1668
12911	1668
12588	1668
12498	1668
2941	1668
2921	1668
2476	1668
324	1668
307	1668
199	1668
8809	1668
8808	1668
8298	1668
8296	1668
7869	1668
7719	1668
3519	1668
4783	1668
4744	1668
4744	1668
4473	1668
4272	1668
5530	1668
6781	1668
12179	1668
11550	1668
1773	1668
1773	1668
6196	1668
6176	1668
6031	1668
1495	1668
1192	1668
910	1668
856	1668
11180	1668
10954	1668
10929	1668
9785	1669
12313	1669
1534	1669
9968	1669
555	1669
522	1669
8413	1669
7467	1669
3717	1669
3575	1669
11597	1669
2037	1669
6191	1669
5792	1669
5774	1669
1266	1669
10795	1669
7352	1670
12241	1670
10133	1670
3011	1670
8693	1670
6375	1670
6305	1670
3254	1671
3246	1671
7352	1671
7212	1671
12323	1671
12241	1671
2265	1671
10255	1671
10133	1671
10132	1671
12581	1671
3107	1671
2779	1671
2778	1671
460	1671
8937	1671
8695	1671
8663	1671
8613	1671
8382	1671
8306	1671
3364	1671
4707	1671
4666	1671
5273	1671
5247	1671
4985	1671
7044	1671
6981	1671
6703	1671
11771	1671
11598	1671
1893	1671
1887	1671
6219	1671
1482	1671
1448	1671
1177	1671
850	1671
11095	1671
10707	1672
9835	1672
773	1672
7257	1672
12220	1672
9626	1672
12946	1672
12866	1672
12683	1672
368	1672
72	1672
7715	1672
3667	1672
3373	1672
4304	1672
5037	1672
7079	1672
11803	1672
11741	1672
1889	1672
6110	1672
5783	1672
10938	1672
11448	1673
6069	1673
11273	1673
9260	1674
12585	1674
2904	1674
8333	1674
3788	1674
4272	1674
5063	1674
5875	1674
11060	1674
10665	1675
9534	1675
9128	1675
288	1675
3652	1675
11853	1675
5860	1675
9736	1676
794	1676
9235	1676
12798	1676
12534	1676
12533	1676
5477	1676
11646	1676
1981	1676
1311	1676
10992	1676
9468	1677
4564	1677
4283	1677
5246	1677
682	1678
9020	1678
9004	1678
9515	1678
12418	1678
2797	1678
2552	1678
598	1678
7718	1678
3521	1678
4775	1678
6620	1678
1756	1678
6107	1678
8908	1679
4811	1679
10601	1680
13206	1680
9051	1680
8972	1680
8158	1680
7339	1680
12300	1680
12268	1680
1631	1680
1572	1680
10271	1680
9677	1680
9165	1680
12419	1680
2940	1680
2627	1680
8908	1680
4691	1680
4514	1680
4421	1680
4400	1680
4381	1680
5596	1680
6976	1680
6377	1680
5836	1680
1176	1680
1121	1680
11190	1680
9835	1681
9749	1681
4106	1681
7357	1681
7356	1681
7265	1681
12244	1681
10075	1681
9178	1681
9103	1681
12875	1681
12387	1681
2934	1681
634	1681
8789	1681
8396	1681
8326	1681
7914	1681
7439	1681
3741	1681
3667	1681
3551	1681
3447	1681
3446	1681
3440	1681
3418	1681
4498	1681
4494	1681
4313	1681
7028	1681
6670	1681
11805	1681
11546	1681
1823	1681
1815	1681
1683	1681
6000	1681
5998	1681
1412	1681
1112	1681
10950	1681
10907	1681
8209	1682
6411	1682
11436	1682
9541	1682
12769	1682
8010	1682
5449	1682
5299	1682
6571	1682
11836	1682
1844	1682
10806	1682
7374	1683
9974	1683
9551	1683
12526	1683
2606	1683
2508	1683
413	1683
8936	1683
4049	11535
7917	11535
5149	11535
6991	11535
9322	11535
12891	11535
12674	11535
11452	11535
11170	11535
3218	11536
9028	11536
4911	11536
5672	11536
7264	11536
2309	11536
6371	11536
8720	11536
8283	11536
7490	11536
7490	11536
3866	11536
6664	11536
11973	11536
6256	11536
6118	11536
5852	11536
10054	11536
11451	11536
1382	11536
877	11536
8998	11537
12211	11537
2890	11537
11735	11537
2181	11537
5963	11537
847	11537
744	11538
8180	11538
6472	11538
2897	11538
2889	11538
8284	11538
8283	11538
7435	11538
3835	11538
5528	11538
5195	11538
11850	11538
11847	11538
1768	11538
10313	11538
12672	11538
1279	11538
3037	11539
9059	11539
4076	11539
6398	11539
10584	11539
2501	11539
8473	11539
7986	11539
7792	11539
5504	11539
5041	11539
1949	11539
6282	11539
6259	11539
6182	11539
6082	11539
5963	11539
10280	11539
10156	11539
9968	11539
9652	11539
12494	11539
12398	11539
1596	11539
1194	11539
973	11539
847	11539
610	11540
9776	11540
2834	11540
8059	11540
7670	11540
4747	11540
4700	11540
4200	11540
5352	11540
5194	11540
7092	11540
11737	11540
6213	11540
9983	11540
12431	11540
11444	11540
11197	11540
11053	11540
10821	11540
782	11541
2725	11541
252	11541
7667	11541
7509	11541
3541	11541
4956	11541
11635	11541
5853	11541
5851	11541
9692	11541
9583	11541
9497	11541
9326	11541
9291	11541
789	11542
9017	11542
9888	11542
9789	11542
13170	11542
2827	11542
2534	11542
8496	11542
7983	11542
7885	11542
3520	11542
3320	11542
4692	11542
4571	11542
4326	11542
5359	11542
5201	11542
5874	11542
5788	11542
5780	11542
10198	11542
10091	11542
9486	11542
9175	11542
12631	11542
896	11542
3259	11543
4998	11543
2008	11543
9260	11543
11278	11543
3128	11544
9000	11544
8917	11544
8198	11544
4853	11544
4801	11544
7269	11544
10593	11544
516	11544
435	11544
8588	11544
8084	11544
7918	11544
3861	11544
3844	11544
3632	11544
3418	11544
3333	11544
3331	11544
4680	11544
4587	11544
4587	11544
4278	11544
5064	11544
4955	11544
10195	11544
9961	11544
9581	11544
12630	11544
1398	11544
1286	11544
968	11544
11341	11544
11085	11544
10770	11544
8896	11545
3966	11545
12226	11545
13122	11545
2785	11545
2635	11545
340	11545
198	11545
57	11545
8324	11545
4161	11545
5012	11545
11649	11545
5972	11545
10462	11545
10263	11545
9380	11545
807	11546
807	11546
4129	11546
4106	11546
4058	11546
5694	11546
2310	11546
6342	11546
9835	11546
8484	11546
7439	11546
3741	11546
3440	11546
5311	11546
5282	11546
7132	11546
7028	11546
12008	11546
11805	11546
11621	11546
2000	11546
1822	11546
1681	11546
6000	11546
5998	11546
10329	11546
9378	11546
12951	11546
12526	11546
1643	11546
11390	11546
869	11546
4001	11547
2404	11547
2954	11547
291	11547
3366	11547
4306	11547
4286	11547
6933	11547
6680	11547
6677	11547
11750	11547
11746	11547
6066	11547
9736	11547
12798	11547
12718	11547
12421	11547
10869	11547
10774	11547
7327	11548
2376	11548
9750	11548
9738	11548
8702	11548
8324	11548
7995	11548
4183	11548
6779	11548
11548	11548
2269	11548
1896	11548
10144	11548
11246	11548
8909	11549
4005	11549
12186	11549
12098	11549
12097	11549
9766	11549
20	11549
7570	11549
12067	11549
11960	11549
11576	11549
5790	11549
10316	11549
9943	11549
9364	11549
12732	11549
12692	11549
1289	11549
965	11549
11353	11549
562	11550
2390	11550
2371	11550
9739	11550
2704	11550
2608	11550
8596	11550
7882	11550
6976	11550
2191	11550
1668	11550
6176	11550
10579	11550
9339	11550
1085	11550
730	11551
4000	11551
5592	11551
5572	11551
7227	11551
7226	11551
12187	11551
2378	11551
2377	11551
9773	11551
9773	11551
9755	11551
2928	11551
2796	11551
223	11551
8734	11551
8891	6563
4021	6563
2318	6563
2266	6563
12635	6563
12635	6563
2912	6563
2887	6563
2587	6563
7459	6563
3538	6563
4156	6563
5489	6563
5155	6563
11870	6563
1664	6563
1600	6563
11061	6563
10764	6563
9827	6564
13114	6564
3966	6564
4915	6564
7313	6564
10304	6564
10159	6564
9968	6564
9529	6564
2893	6564
2890	6564
8284	6564
6666	6564
11735	6564
2181	6564
5964	6564
5963	6564
11336	6564
847	6564
10981	6564
10973	6564
9885	6565
13146	6565
13139	6565
12958	6565
3244	6565
8844	6565
8107	6565
4769	6565
5534	6565
12197	6565
2399	6565
6303	6565
10189	6565
10069	6565
9651	6565
9649	6565
9545	6565
9234	6565
12926	6565
12577	6565
12507	6565
2919	6565
2806	6565
2795	6565
2605	6565
392	6565
128	6565
8779	6565
8710	6565
7950	6565
3755	6565
3517	6565
3335	6565
3319	6565
3309	6565
4159	6565
4955	6565
7108	6565
6795	6565
12005	6565
11968	6565
11643	6565
2079	6565
2010	6565
1968	6565
1801	6565
6259	6565
11451	6565
1402	6565
1018	6565
976	6565
11112	6565
12306	6566
2893	6566
4257	6566
6666	6566
11848	6566
1968	6566
11437	6566
1096	6566
10658	6567
9728	6567
723	6567
9043	6567
8093	6567
5600	6567
7214	6567
7127	6567
10280	6567
10232	6567
9650	6567
9550	6567
12932	6567
12784	6567
536	6567
329	6567
8613	6567
8473	6567
7792	6567
3728	6567
3645	6567
3437	6567
5461	6567
5392	6567
5367	6567
5151	6567
5017	6567
4984	6567
11972	6567
1768	6567
6182	6567
6160	6567
6082	6567
1287	6567
1279	6567
11211	6567
11002	6567
10691	6568
9908	6568
13119	6568
8116	6568
4066	6568
3848	6568
4782	6568
7315	6568
6522	6568
12897	6568
12601	6568
2804	6568
164	6568
23	6568
8584	6568
7951	6568
7951	6568
7886	6568
3631	6568
3563	6568
3521	6568
4612	6568
5413	6568
4957	6568
6876	6568
6612	6568
12061	6568
11861	6568
2201	6568
2197	6568
1584	6568
1350	6568
10691	6569
9002	6569
10210	6569
7882	6569
4744	6569
4744	6569
4744	6569
4296	6569
6976	6569
1955	6569
10667	6570
3215	6570
4052	6570
12326	6570
10042	6570
9691	6570
12788	6570
2965	6570
2826	6570
2472	6570
195	6570
8622	6570
8384	6570
8289	6570
4159	6570
5445	6570
6983	6570
2051	6570
1738	6570
11055	6570
9014	6571
8209	6571
4083	6571
12320	6571
2319	6571
10459	6571
9691	6571
12532	6571
408	6571
198	6571
8384	6571
8010	6571
7969	6571
7912	6571
7468	6571
3640	6571
3466	6571
5299	6571
6823	6571
1682	6571
6166	6571
1528	6571
11436	6571
11363	6571
10961	6571
10916	6571
10806	6571
10707	6572
9671	6572
7715	6572
3634	6572
3373	6572
11990	6572
1521	6572
1344	6572
10900	6572
10900	6572
9876	6573
9764	6573
12941	6573
3137	6573
9015	6573
4857	6573
5679	6573
2402	6573
10385	6573
10300	6573
9368	6573
12601	6573
2793	6573
2715	6573
7905	6573
7904	6573
7586	6573
3761	6573
3583	6573
3553	6573
5452	6573
5245	6573
7099	6573
6890	6573
11683	6573
1273	6573
11251	6573
11063	6573
10807	6573
9864	6574
13130	6574
13130	6574
13129	6574
3264	6574
3233	6574
8123	6574
4056	6574
3964	6574
12339	6574
6394	6574
10476	6574
10286	6574
9630	6574
9251	6574
12539	6574
12476	6574
8629	6574
8483	6574
4646	6574
4164	6574
5402	6574
5065	6574
6776	6574
11659	6574
11555	6574
2131	6574
6168	6574
10957	6574
10956	6574
10913	6574
4753	6575
9448	6575
9206	6575
7786	6575
4379	6575
4199	6575
11613	6575
1789	6575
6057	6575
9791	6576
9773	6576
9773	6576
9755	6576
9741	6576
623	6576
4063	6576
3954	6576
5566	6576
7328	6576
7227	6576
12354	6576
12218	6576
12187	6576
12187	6576
9833	4953
8178	4953
4107	4953
12292	4953
9975	4953
9574	4953
9322	4953
12819	4953
12618	4953
2583	4953
2465	4953
8581	4953
8422	4953
7607	4953
7443	4953
4548	4953
4495	4953
5277	4953
6872	4953
6871	4953
6665	4953
11910	4953
2309	4953
2110	4953
1966	4953
6171	4953
1279	4953
877	4953
10974	4953
2369	4954
9949	4954
3878	4954
11708	4954
1884	4954
6373	4954
1073	4954
10765	4954
3244	4955
9059	4955
9027	4955
9000	4955
8147	4955
8107	4955
7355	4955
2399	4955
6503	4955
1598	4955
10593	4955
10355	4955
10195	4955
9953	4955
9545	4955
9277	4955
12806	4955
2891	4955
2812	4955
2708	4955
2699	4955
416	4955
8927	4955
8779	4955
8498	4955
7950	4955
3517	4955
4661	4955
4389	4955
4292	4955
4278	4955
5588	4955
5554	4955
7015	4955
6565	4955
11765	4955
11765	4955
11580	4955
11544	4955
2078	4955
1801	4955
1786	4955
1692	4955
1667	4955
6269	4955
5967	4955
1582	4955
1286	4955
968	4955
952	4955
11437	4955
11336	4955
10955	4955
690	4956
9326	4956
252	4956
7509	4956
11541	4956
1774	4956
6343	4956
5853	4956
13152	4957
7314	4957
10691	4957
10263	4957
10179	4957
12498	4957
3125	4957
3021	4957
2697	4957
3682	4957
3519	4957
4744	4957
4744	4957
4744	4957
6568	4957
11661	4957
2171	4957
5872	4957
5867	4957
1128	4957
884	4957
11248	4957
11203	4957
11067	4957
10948	4957
3150	4958
11489	4958
10664	4958
337	4958
7096	4958
9614	4959
9614	4959
5057	4959
6669	4959
1385	4959
11205	4959
9593	4960
12649	4960
12428	4960
328	4960
3385	4960
5685	4960
5384	4960
1291	4960
13193	4961
10043	4961
10000	4961
9701	4961
8965	4961
8719	4961
3692	4961
3636	4961
3636	4961
5253	4961
11990	4961
6447	4961
1235	4961
1125	4961
13123	4962
4870	4962
4868	4962
7341	4962
2617	4962
8733	4962
8690	4962
8634	4962
8000	4962
3556	4962
3556	4962
4161	4962
12095	4962
12059	4962
2166	4962
6064	4962
1517	4962
11343	4962
10801	4962
10737	4963
3164	4963
3156	4963
748	4963
667	4963
7357	4963
7356	4963
7325	4963
7269	4963
11491	4963
10403	4963
